frame_time,MAX,Streetcar,Commuter Rail,Bus,smooth_MAX,smooth_Streetcar,smooth_Commuter Rail,smooth_Bus
2025-09-10 06:34:00,33.0,7.0,1.0,224.0,33.65,6.75,1.4,203.11666666666667
2025-09-10 06:34:10,33.0,7.0,1.0,221.0,33.65,6.766666666666667,1.3833333333333333,203.73333333333332
2025-09-10 06:34:20,34.0,7.0,1.0,221.0,33.666666666666664,6.783333333333333,1.3666666666666667,204.35
2025-09-10 06:34:30,34.0,7.0,1.0,222.0,33.68333333333333,6.8,1.35,204.98333333333332
2025-09-10 06:34:40,34.0,7.0,1.0,222.0,33.68333333333333,6.816666666666666,1.3333333333333333,205.63333333333333
2025-09-10 06:34:50,34.0,7.0,1.0,222.0,33.68333333333333,6.833333333333333,1.3166666666666667,206.28333333333333
2025-09-10 06:35:00,33.0,7.0,1.0,226.0,33.68333333333333,6.833333333333333,1.3,206.9
2025-09-10 06:35:10,32.0,7.0,0.0,223.0,33.666666666666664,6.833333333333333,1.2666666666666666,207.48333333333332
2025-09-10 06:35:20,32.0,7.0,0.0,223.0,33.65,6.833333333333333,1.2333333333333334,208.06666666666666
2025-09-10 06:35:30,33.0,7.0,0.0,223.0,33.63333333333333,6.833333333333333,1.2,208.65
2025-09-10 06:35:40,33.0,7.0,0.0,224.0,33.6,6.833333333333333,1.1666666666666667,209.25
2025-09-10 06:35:50,33.0,7.0,0.0,224.0,33.56666666666667,6.833333333333333,1.1333333333333333,209.85
2025-09-10 06:36:00,33.0,8.0,0.0,225.0,33.53333333333333,6.85,1.1,210.41666666666666
2025-09-10 06:36:10,33.0,7.0,0.0,223.0,33.5,6.85,1.0666666666666667,210.96666666666667
2025-09-10 06:36:20,33.0,7.0,0.0,222.0,33.46666666666667,6.85,1.0333333333333334,211.5
2025-09-10 06:36:30,33.0,7.0,0.0,222.0,33.43333333333333,6.85,1.0,212.03333333333333
2025-09-10 06:36:40,32.0,7.0,0.0,222.0,33.38333333333333,6.85,0.9666666666666667,212.56666666666666
2025-09-10 06:36:50,31.0,7.0,0.0,222.0,33.31666666666667,6.85,0.9333333333333333,213.1
2025-09-10 06:37:00,32.0,8.0,0.0,228.0,33.266666666666666,6.85,0.9,213.56666666666666
2025-09-10 06:37:10,33.0,8.0,0.0,225.0,33.233333333333334,6.866666666666666,0.8666666666666667,214.03333333333333
2025-09-10 06:37:20,33.0,8.0,0.0,225.0,33.2,6.883333333333334,0.8333333333333334,214.5
2025-09-10 06:37:30,35.0,8.0,0.0,225.0,33.2,6.9,0.8,214.96666666666667
2025-09-10 06:37:40,35.0,8.0,0.0,225.0,33.2,6.916666666666667,0.7666666666666667,215.43333333333334
2025-09-10 06:37:50,35.0,8.0,0.0,225.0,33.2,6.933333333333334,0.7333333333333333,215.88333333333333
2025-09-10 06:38:00,36.0,9.0,0.0,233.0,33.2,6.966666666666667,0.7,216.35
2025-09-10 06:38:10,36.0,9.0,0.0,230.0,33.21666666666667,7.0,0.6833333333333333,216.78333333333333
2025-09-10 06:38:20,36.0,9.0,0.0,230.0,33.233333333333334,7.033333333333333,0.6666666666666666,217.21666666666667
2025-09-10 06:38:30,36.0,9.0,0.0,230.0,33.25,7.066666666666666,0.65,217.65
2025-09-10 06:38:40,35.0,9.0,0.0,230.0,33.28333333333333,7.1,0.6333333333333333,218.08333333333334
2025-09-10 06:38:50,36.0,9.0,0.0,230.0,33.333333333333336,7.133333333333334,0.6166666666666667,218.51666666666668
2025-09-10 06:39:00,35.0,10.0,0.0,235.0,33.36666666666667,7.183333333333334,0.6,218.96666666666667
2025-09-10 06:39:10,35.0,9.0,0.0,231.0,33.4,7.216666666666667,0.5833333333333334,219.36666666666667
2025-09-10 06:39:20,35.0,9.0,0.0,231.0,33.43333333333333,7.25,0.5666666666666667,219.76666666666668
2025-09-10 06:39:30,35.0,9.0,0.0,231.0,33.46666666666667,7.283333333333333,0.55,220.16666666666666
2025-09-10 06:39:40,36.0,9.0,0.0,231.0,33.516666666666666,7.316666666666666,0.5333333333333333,220.56666666666666
2025-09-10 06:39:50,36.0,9.0,0.0,231.0,33.56666666666667,7.35,0.5166666666666667,220.96666666666667
2025-09-10 06:40:00,35.0,9.0,0.0,236.0,33.6,7.383333333333334,0.5,221.35
2025-09-10 06:40:10,35.0,9.0,0.0,231.0,33.63333333333333,7.433333333333334,0.48333333333333334,221.7
2025-09-10 06:40:20,35.0,9.0,0.0,231.0,33.666666666666664,7.483333333333333,0.4666666666666667,222.05
2025-09-10 06:40:30,35.0,9.0,0.0,231.0,33.7,7.533333333333333,0.45,222.4
2025-09-10 06:40:40,36.0,9.0,0.0,231.0,33.75,7.583333333333333,0.43333333333333335,222.75
