shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
N23:S07,16812,47.657865,-122.313345,62127.4
N23:S07,16813,47.657778,-122.313218,62171.9
N23:S07,16814,47.657695,-122.313085,62216.5
N23:S07,16815,47.657618,-122.312944,62261.1
N23:S07,16816,47.657546,-122.312798,62305.7
N23:S07,16817,47.657479,-122.312647,62350.2
N23:S07,16818,47.657418,-122.312490,62394.8
N23:S07,16819,47.657363,-122.312329,62439.3
N23:S07,16820,47.657314,-122.312163,62483.9
N23:S07,16821,47.657271,-122.311994,62528.5
N23:S07,16822,47.657230,-122.311799,62578.8
N23:S07,16823,47.657191,-122.311571,62636.7
N23:S07,16824,47.656828,-122.309087,63263.1
N23:S07,16825,47.656777,-122.308768,63343.9
N23:S07,16826,47.656731,-122.308515,63408.5
N23:S07,16827,47.656681,-122.308272,63471.1
N23:S07,16828,47.656623,-122.308032,63533.8
N23:S07,16829,47.656559,-122.307796,63596.4
N23:S07,16830,47.656489,-122.307564,63659.1
N23:S07,16831,47.656413,-122.307336,63721.7
N23:S07,16832,47.656330,-122.307113,63784.4
N23:S07,16833,47.656242,-122.306895,63847.1
N23:S07,16834,47.656148,-122.306683,63909.7
N23:S07,16835,47.656048,-122.306476,63972.4
N23:S07,16836,47.655942,-122.306276,64035.0
N23:S07,16837,47.655831,-122.306082,64097.7
N23:S07,16838,47.655715,-122.305894,64160.3
N23:S07,16839,47.655594,-122.305714,64223.0
N23:S07,16840,47.655468,-122.305541,64285.6
N23:S07,16841,47.655338,-122.305376,64348.3
N23:S07,16842,47.655203,-122.305218,64410.9
N23:S07,16843,47.655064,-122.305069,64473.6
N23:S07,16844,47.654921,-122.304928,64536.3
N23:S07,16845,47.654774,-122.304795,64598.9
N23:S07,16846,47.654624,-122.304672,64661.6
N23:S07,16847,47.654471,-122.304558,64724.2
N23:S07,16848,47.654314,-122.304452,64786.8
N23:S07,16849,47.654155,-122.304356,64849.5
N23:S07,16850,47.653994,-122.304270,64912.2
N23:S07,16851,47.653830,-122.304193,64974.8
N23:S07,16852,47.653664,-122.304126,65037.5
N23:S07,16853,47.653497,-122.304069,65100.1
N23:S07,16854,47.653328,-122.304022,65162.8
N23:S07,16855,47.653158,-122.303985,65225.5
N23:S07,16856,47.652943,-122.303953,65304.2
N23:S07,16857,47.652678,-122.303933,65401.1
N23:S07,16858,47.649351,-122.303838,66614.9
N23:S07,16859,47.647527,-122.303792,67280.4
N23:S07,16860,47.647014,-122.303787,67467.3
N23:S07,16861,47.646639,-122.303795,67604.1
N23:S07,16862,47.646265,-122.303815,67740.9
N23:S07,16863,47.645890,-122.303844,67877.8
N23:S07,16864,47.645516,-122.303885,68014.6
N23:S07,16865,47.645142,-122.303936,68151.4
N23:S07,16866,47.644770,-122.303997,68288.2
N23:S07,16867,47.644398,-122.304069,68425.0
N23:S07,16868,47.644027,-122.304151,68561.9
N23:S07,16869,47.643657,-122.304244,68698.7
N23:S07,16870,47.643288,-122.304347,68835.5
N23:S07,16871,47.642921,-122.304460,68972.3
N23:S07,16872,47.642556,-122.304584,69109.1
N23:S07,16873,47.642192,-122.304718,69246.0
N23:S07,16874,47.641829,-122.304862,69382.8
N23:S07,16875,47.641469,-122.305017,69519.6
N23:S07,16876,47.641111,-122.305181,69656.4
N23:S07,16877,47.640755,-122.305356,69793.3
N23:S07,16878,47.640401,-122.305540,69930.1
N23:S07,16879,47.640050,-122.305734,70066.9
N23:S07,16880,47.639701,-122.305938,70203.7
N23:S07,16881,47.639355,-122.306152,70340.6
N23:S07,16882,47.639011,-122.306376,70477.4
N23:S07,16883,47.638671,-122.306609,70614.2
N23:S07,16884,47.638334,-122.306852,70751.0
N23:S07,16885,47.638000,-122.307104,70887.8
N23:S07,16886,47.637597,-122.307425,71054.7
N23:S07,16887,47.623523,-122.318955,76922.9
N23:S07,16888,47.623170,-122.319226,77068.1
N23:S07,16889,47.622943,-122.319382,77159.4
N23:S07,16890,47.622712,-122.319526,77250.6
N23:S07,16891,47.622479,-122.319658,77341.9
N23:S07,16892,47.622242,-122.319778,77433.2
N23:S07,16893,47.622003,-122.319886,77524.4
N23:S07,16894,47.621761,-122.319981,77615.7
N23:S07,16895,47.621517,-122.320064,77707.0
N23:S07,16896,47.621271,-122.320134,77798.3
N23:S07,16897,47.621024,-122.320191,77889.5
N23:S07,16898,47.620776,-122.320236,77980.8
N23:S07,16899,47.620401,-122.320279,78117.7
N23:S07,16900,47.620063,-122.320292,78241.3
N23:S07,16901,47.617980,-122.320261,79000.9
N23:S07,16902,47.617740,-122.320263,79088.4
N23:S07,16903,47.617516,-122.320279,79170.5
N23:S07,16904,47.617340,-122.320303,79235.0
N23:S07,16905,47.617164,-122.320338,79299.5
N23:S07,16906,47.616990,-122.320384,79364.1
N23:S07,16907,47.616817,-122.320440,79428.6
N23:S07,16908,47.616646,-122.320506,79493.2
N23:S07,16909,47.616477,-122.320582,79557.8
N23:S07,16910,47.616309,-122.320669,79622.3
N23:S07,16911,47.616145,-122.320765,79686.9
N23:S07,16912,47.615983,-122.320871,79751.4
N23:S07,16913,47.615825,-122.320987,79816.0
N23:S07,16914,47.615669,-122.321112,79880.5
N23:S07,16915,47.615517,-122.321246,79945.1
N23:S07,16916,47.615369,-122.321390,80009.6
N23:S07,16917,47.615225,-122.321542,80074.2
N23:S07,16918,47.615085,-122.321702,80138.8
N23:S07,16919,47.614950,-122.321871,80203.3
N23:S07,16920,47.614820,-122.322048,80267.9
N23:S07,16921,47.614694,-122.322232,80332.4
N23:S07,16922,47.614573,-122.322424,80397.0
N23:S07,16923,47.614458,-122.322623,80461.5
N23:S07,16924,47.614349,-122.322828,80526.1
N23:S07,16925,47.614245,-122.323040,80590.6
N23:S07,16926,47.614147,-122.323258,80655.2
N23:S07,16927,47.614055,-122.323482,80719.8
N23:S07,16928,47.613969,-122.323711,80784.3
N23:S07,16929,47.613890,-122.323945,80848.9
N23:S07,16930,47.613817,-122.324183,80913.4
N23:S07,16931,47.613751,-122.324426,80978.0
N23:S07,16932,47.613691,-122.324673,81042.5
N23:S07,16933,47.613638,-122.324922,81107.1
N23:S07,16934,47.613592,-122.325175,81171.6
N23:S07,16935,47.613553,-122.325430,81236.2
N23:S07,16936,47.613521,-122.325688,81300.7
N23:S07,16937,47.613496,-122.325947,81365.3
N23:S07,16938,47.613478,-122.326207,81429.8
N23:S07,16939,47.613468,-122.326469,81494.4
N23:S07,16940,47.613464,-122.326730,81558.9
N23:S07,16941,47.613468,-122.326992,81623.5
N23:S07,16942,47.613479,-122.327253,81688.1
N23:S07,16943,47.613497,-122.327513,81752.6
N23:S07,16944,47.613522,-122.327772,81817.2
N23:S07,16945,47.613554,-122.328030,81881.7
N23:S07,16946,47.613593,-122.328285,81946.3
N23:S07,16947,47.613639,-122.328538,82010.9
N23:S07,16948,47.613681,-122.328741,82063.3
N23:S07,16949,47.613901,-122.329716,82316.7
N23:S07,16950,47.613936,-122.329912,82366.7
N23:S07,16951,47.613955,-122.330061,82404.1
N23:S07,16952,47.613967,-122.330211,82441.5
N23:S07,16953,47.613972,-122.330363,82478.9
N23:S07,16954,47.613970,-122.330515,82516.3
N23:S07,16955,47.613961,-122.330666,82553.8
N23:S07,16956,47.613945,-122.330815,82591.2
N23:S07,16957,47.613923,-122.330963,82628.6
N23:S07,16958,47.613893,-122.331109,82666.0
N23:S07,16959,47.613852,-122.331266,82707.6
N23:S07,16960,47.613788,-122.331463,82761.5
N23:S07,16961,47.613705,-122.331673,82821.5
N23:S07,16962,47.612109,-122.335490,83928.5
N23:S07,16963,47.611880,-122.336083,84096.7
N23:S07,16964,47.611117,-122.337899,84624.1
N23:S07,16965,47.611060,-122.338008,84658.1
N23:S07,16966,47.610996,-122.338105,84691.7
N23:S07,16967,47.610924,-122.338190,84725.2
N23:S07,16968,47.610853,-122.338254,84755.4
N23:S07,16969,47.610778,-122.338306,84785.6
N23:S07,16970,47.610691,-122.338348,84819.1
N23:S07,16971,47.610610,-122.338372,84849.3
N23:S07,16972,47.610518,-122.338382,84882.9
N23:S07,16973,47.610399,-122.338369,84926.5
N23:S07,16974,47.610283,-122.338328,84970.0
N23:S07,16975,47.610179,-122.338264,85011.1
N23:S07,16976,47.610047,-122.338156,85066.1
N23:S07,16977,47.608719,-122.336942,85635.7
N23:S07,16978,47.608328,-122.336556,85807.1
N23:S07,16979,47.607341,-122.335652,86230.6
N23:S07,16980,47.607196,-122.335524,86292.1
N23:S07,16981,47.606830,-122.335216,86445.7
N23:S07,16982,47.603504,-122.332172,87872.4
N23:S07,16983,47.603359,-122.332035,87935.2
N23:S07,16984,47.603079,-122.331753,88058.9
N23:S07,16985,47.601939,-122.330709,88548.0
N23:S07,16986,47.601804,-122.330564,88608.9
N23:S07,16987,47.601671,-122.330386,88674.4
N23:S07,16988,47.600661,-122.328817,89208.8
N23:S07,16989,47.600562,-122.328670,89260.1
N23:S07,16990,47.600489,-122.328573,89295.8
N23:S07,16991,47.600416,-122.328488,89329.7
N23:S07,16992,47.600340,-122.328409,89363.6
N23:S07,16993,47.600190,-122.328282,89426.6
N23:S07,16994,47.600032,-122.328181,89489.5
N23:S07,16995,47.599943,-122.328137,89523.4
N23:S07,16996,47.599854,-122.328102,89557.3
N23:S07,16997,47.599684,-122.328058,89620.3
N23:S07,16998,47.599488,-122.328041,89691.6
N23:S07,16999,47.597823,-122.328048,90299.2
N23:S07,17000,47.597746,-122.328053,90327.4
N23:S07,17001,47.597684,-122.328067,90350.0
N23:S07,17002,47.597610,-122.328097,90378.2
N23:S07,17003,47.597412,-122.328194,90454.0
N23:S07,17004,47.597351,-122.328213,90476.8
N23:S07,17005,47.597290,-122.328221,90499.3
N23:S07,17006,47.595884,-122.328203,91012.0
N23:S07,17007,47.595613,-122.328186,91111.2
N23:S07,17008,47.595474,-122.328165,91162.1
N23:S07,17009,47.595335,-122.328137,91213.0
N23:S07,17010,47.595078,-122.328062,91308.9
N23:S07,17011,47.593874,-122.327617,91761.6
N23:S07,17012,47.593089,-122.327319,92057.0
N23:S07,17013,47.592901,-122.327271,92126.5
N23:S07,17014,47.592711,-122.327252,92196.0
N23:S07,17015,47.589632,-122.327254,93319.1
N23:S07,17016,47.589496,-122.327263,93368.8
N23:S07,17017,47.589373,-122.327280,93414.0
N23:S07,17018,47.588785,-122.327393,93630.1
N23:S07,17019,47.588637,-122.327408,93684.4
N23:S07,17020,47.588483,-122.327413,93740.6
N23:S07,17021,47.579956,-122.327416,96850.9
N23:S07,17022,47.578486,-122.327420,97387.1
N23:S07,17023,47.578303,-122.327409,97453.7
N23:S07,17024,47.578231,-122.327394,97480.4
N23:S07,17025,47.578154,-122.327368,97509.2
N23:S07,17026,47.578085,-122.327332,97536.0
N23:S07,17027,47.578018,-122.327286,97562.9
N23:S07,17028,47.577962,-122.327238,97586.4
N23:S07,17029,47.577902,-122.327174,97613.3
N23:S07,17030,47.577841,-122.327092,97643.5
N23:S07,17031,47.577786,-122.327000,97673.8
N23:S07,17032,47.577738,-122.326900,97704.0
N23:S07,17033,47.577699,-122.326792,97734.2
N23:S07,17034,47.577671,-122.326692,97761.1
N23:S07,17035,47.577648,-122.326575,97791.1
N23:S07,17036,47.577630,-122.326443,97824.4
N23:S07,17037,47.577614,-122.326255,97871.1
N23:S07,17038,47.577469,-122.324131,98398.0
N23:S07,17039,47.577454,-122.323824,98473.9
N23:S07,17040,47.577450,-122.323533,98545.9
N23:S07,17041,47.577449,-122.321140,99136.6
N23:S07,17042,47.577442,-122.320790,99222.9
N23:S07,17043,47.577432,-122.320629,99262.8
N23:S07,17044,47.577414,-122.320428,99312.8
N23:S07,17045,47.577241,-122.318918,99690.8
N23:S07,17046,47.577207,-122.318555,99781.2
N23:S07,17047,47.577194,-122.318292,99846.4
N23:S07,17048,47.577193,-122.318054,99905.2
N23:S07,17049,47.577201,-122.317815,99964.1
N23:S07,17050,47.577221,-122.317552,100029.4
N23:S07,17051,47.577256,-122.317266,100101.3
N23:S07,17052,47.577305,-122.316984,100173.2
N23:S07,17053,47.577368,-122.316707,100245.1
N23:S07,17054,47.577451,-122.316416,100323.3
N23:S07,17055,47.577579,-122.316042,100426.6
N23:S07,17056,47.578458,-122.313604,101108.5
N23:S07,17057,47.578628,-122.313109,101245.4
N23:S07,17058,47.578843,-122.312435,101429.3
N23:S07,17059,47.579529,-122.310210,102032.8
N23:S07,17060,47.579644,-122.309813,102139.4
N23:S07,17061,47.579707,-122.309555,102207.3
N23:S07,17062,47.579760,-122.309288,102275.9
N23:S07,17063,47.579802,-122.309017,102344.5
N23:S07,17064,47.579832,-122.308742,102413.2
N23:S07,17065,47.579851,-122.308465,102481.8
N23:S07,17066,47.579858,-122.308188,102550.4
N23:S07,17067,47.579853,-122.307910,102619.1
N23:S07,17068,47.579838,-122.307660,102680.9
N23:S07,17069,47.579808,-122.307358,102756.3
N23:S07,17070,47.579759,-122.307032,102838.7
N23:S07,17071,47.579699,-122.306739,102914.2
N23:S07,17072,47.579619,-122.306429,102996.2
N23:S07,17073,47.579497,-122.306036,103102.8
N23:S07,17074,47.578542,-122.303190,103887.0
N23:S07,17075,47.578435,-122.302837,103982.4
N23:S07,17076,47.578340,-122.302471,104079.2
N23:S07,17077,47.578244,-122.302029,104193.6
N23:S07,17078,47.578168,-122.301580,104308.1
N23:S07,17079,47.578126,-122.301261,104388.1
N23:S07,17080,47.577944,-122.299747,104767.7
N23:S07,17081,47.577917,-122.299548,104817.7
N23:S07,17082,47.577887,-122.299393,104857.7
N23:S07,17083,47.577852,-122.299253,104894.5
N23:S07,17084,47.577810,-122.299117,104931.4
N23:S07,17085,47.577762,-122.298986,104968.2
N23:S07,17086,47.577670,-122.298785,105028.0
N23:S07,17087,47.577562,-122.298602,105087.8
N23:S07,17088,47.577440,-122.298440,105147.7
N23:S07,17089,47.577306,-122.298300,105207.5
N23:S07,17090,47.577163,-122.298181,105267.5
N23:S07,17091,47.575884,-122.297208,105792.3
N23:S07,17092,47.575716,-122.297092,105859.8
N23:S07,17093,47.575557,-122.297004,105921.9
N23:S07,17094,47.575393,-122.296935,105983.9
N23:S07,17095,47.575241,-122.296891,106040.4
N23:S07,17096,47.575088,-122.296863,106096.8
N23:S07,17097,47.574918,-122.296852,106158.8
N23:S07,17098,47.572577,-122.296896,107012.8
N23:S07,17099,47.570664,-122.296920,107710.6
N23:S07,17100,47.568441,-122.296899,108521.5
N23:S07,17101,47.568129,-122.296911,108635.4
N23:S07,17102,47.567298,-122.296965,108938.6
N23:S07,17103,47.567122,-122.296971,109003.0
N23:S07,17104,47.566925,-122.296963,109074.7
N23:S07,17105,47.566729,-122.296937,109146.5
N23:S07,17106,47.566535,-122.296894,109218.3
N23:S07,17107,47.566342,-122.296834,109290.1
N23:S07,17108,47.566209,-122.296783,109340.3
N23:S07,17109,47.566058,-122.296714,109397.7
N23:S07,17110,47.565929,-122.296645,109447.9
N23:S07,17111,47.565784,-122.296558,109505.1
N23:S07,17112,47.556955,-122.290971,113008.4
N23:S07,17113,47.555986,-122.290376,113391.3
N23:S07,17114,47.555722,-122.290225,113494.4
N23:S07,17115,47.555443,-122.290088,113601.7
N23:S07,17116,47.554374,-122.289610,114009.1
N23:S07,17117,47.553914,-122.289395,114185.1
N23:S07,17118,47.551261,-122.288119,115202.9
N23:S07,17119,47.549551,-122.287283,115859.9
N23:S07,17120,47.546689,-122.285916,116957.0
N23:S07,17121,47.545426,-122.285283,117443.4
N23:S07,17122,47.540990,-122.283141,119145.8
N23:S07,17123,47.540566,-122.282929,119309.1
N23:S07,17124,47.537188,-122.281184,120614.6
N23:S07,17125,47.536920,-122.281055,120717.5
N23:S07,17126,47.536667,-122.280957,120812.8
N23:S07,17127,47.536411,-122.280883,120908.1
N23:S07,17128,47.536152,-122.280833,121003.4
N23:S07,17129,47.535901,-122.280808,121095.1
N23:S07,17130,47.529800,-122.280692,123320.8
N23:S07,17131,47.529526,-122.280675,123420.8
N23:S07,17132,47.529239,-122.280634,123525.8
N23:S07,17133,47.529025,-122.280588,123604.6
N23:S07,17134,47.528813,-122.280527,123683.4
N23:S07,17135,47.528603,-122.280453,123762.2
N23:S07,17136,47.528396,-122.280366,123840.9
N23:S07,17137,47.525979,-122.279149,124772.4
N23:S07,17138,47.525766,-122.279048,124854.0
N23:S07,17139,47.525593,-122.278982,124919.0
N23:S07,17140,47.525419,-122.278930,124984.0
N23:S07,17141,47.525223,-122.278888,125056.3
N23:S07,17142,47.525045,-122.278864,125121.3
N23:S07,17143,47.524867,-122.278855,125186.3
N23:S07,17144,47.524709,-122.278858,125244.0
N23:S07,17145,47.524531,-122.278875,125309.1
N23:S07,17146,47.524354,-122.278905,125374.1
N23:S07,17147,47.524168,-122.278953,125442.9
N23:S07,17148,47.523240,-122.279224,125788.0
N23:S07,17149,47.520722,-122.279896,126721.4
N23:S07,17150,47.520493,-122.279943,126805.7
N23:S07,17151,47.520272,-122.279974,126886.6
N23:S07,17152,47.520051,-122.279991,126967.4
N23:S07,17153,47.519829,-122.279994,127048.2
N23:S07,17154,47.519657,-122.279986,127111.1
N23:S07,17155,47.519485,-122.279971,127174.0
N23:S07,17156,47.519289,-122.279943,127245.8
N23:S07,17157,47.519118,-122.279909,127308.7
N23:S07,17158,47.518886,-122.279850,127394.6
N23:S07,17159,47.517832,-122.279547,127786.2
N23:S07,17160,47.517235,-122.279394,128007.1
N23:S07,17161,47.516745,-122.279284,128187.9
N23:S07,17162,47.515821,-122.279094,128528.2
N23:S07,17163,47.515603,-122.279055,128608.3
N23:S07,17164,47.515412,-122.279028,128678.3
N23:S07,17165,47.514488,-122.278920,129016.3
N23:S07,17166,47.513762,-122.278872,129281.8
N23:S07,17167,47.513456,-122.278844,129393.6
N23:S07,17168,47.513198,-122.278811,129488.0
N23:S07,17169,47.512390,-122.278686,129784.1
N23:S07,17170,47.512003,-122.278632,129926.2
N23:S07,17171,47.510769,-122.278484,130377.7
N23:S07,17172,47.510331,-122.278446,130537.7
N23:S07,17173,47.509472,-122.278416,130851.0
N23:S07,17174,47.509320,-122.278416,130906.6
N23:S07,17175,47.509175,-122.278425,130959.5
N23:S07,17176,47.509028,-122.278447,131013.2
N23:S07,17177,47.508881,-122.278486,131067.9
N23:S07,17178,47.508750,-122.278536,131117.1
N23:S07,17179,47.508608,-122.278608,131171.8
N23:S07,17180,47.508511,-122.278667,131210.1
N23:S07,17181,47.508404,-122.278745,131253.9
N23:S07,17182,47.508312,-122.278821,131292.2
N23:S07,17183,47.508211,-122.278916,131335.9
N23:S07,17184,47.508114,-122.279021,131379.7
N23:S07,17185,47.508022,-122.279134,131423.5
N23:S07,17186,47.507935,-122.279256,131467.3
N23:S07,17187,47.507863,-122.279369,131505.5
N23:S07,17188,47.507786,-122.279505,131549.3
N23:S07,17189,47.507724,-122.279630,131587.6
N23:S07,17190,47.507658,-122.279778,131631.4
N23:S07,17191,47.507606,-122.279912,131669.7
N23:S07,17192,47.507553,-122.280071,131713.4
N23:S07,17193,47.507511,-122.280214,131751.7
N23:S07,17194,47.507471,-122.280380,131795.5
N23:S07,17195,47.507438,-122.280551,131839.3
N23:S07,17196,47.507397,-122.280849,131914.4
N23:S07,17197,47.507368,-122.281240,132011.8
N23:S07,17198,47.507032,-122.287830,133645.0
N23:S07,17199,47.507010,-122.288091,133710.1
N23:S07,17200,47.506977,-122.288336,133771.8
N23:S07,17201,47.506934,-122.288556,133828.6
N23:S07,17202,47.506876,-122.288770,133885.4
N23:S07,17203,47.506813,-122.288957,133937.0
N23:S07,17204,47.506739,-122.289135,133988.7
N23:S07,17205,47.506655,-122.289304,134040.3
N23:S07,17206,47.506562,-122.289462,134092.0
N23:S07,17207,47.506461,-122.289608,134143.7
N23:S07,17208,47.506363,-122.289728,134190.1
N23:S07,17209,47.506247,-122.289848,134241.8
N23:S07,17210,47.506125,-122.289954,134293.4
N23:S07,17211,47.505997,-122.290045,134345.1
N23:S07,17212,47.505865,-122.290119,134396.7
N23:S07,17213,47.505729,-122.290177,134448.4
N23:S07,17214,47.505590,-122.290218,134500.1
N23:S07,17215,47.505450,-122.290243,134551.7
N23:S07,17216,47.505308,-122.290249,134603.4
N23:S07,17217,47.505167,-122.290238,134655.0
N23:S07,17218,47.505027,-122.290211,134706.5
N23:S07,17219,47.504862,-122.290159,134768.1
N23:S07,17220,47.504692,-122.290091,134832.4
N23:S07,17221,47.502201,-122.288987,135781.0
N23:S07,17222,47.501844,-122.288843,135915.8
N23:S07,17223,47.501642,-122.288775,135991.4
N23:S07,17224,47.501419,-122.288711,136074.5
N23:S07,17225,47.499820,-122.288304,136666.2
N23:S07,17226,47.499630,-122.288247,136737.0
N23:S07,17227,47.499446,-122.288182,136805.8
N23:S07,17228,47.499244,-122.288096,136882.6
N23:S07,17229,47.499023,-122.287986,136967.9
N23:S07,17230,47.498805,-122.287858,137053.2
N23:S07,17231,47.498593,-122.287715,137138.5
N23:S07,17232,47.498426,-122.287589,137206.8
N23:S07,17233,47.498263,-122.287454,137275.0
N23:S07,17234,47.498104,-122.287308,137343.3
N23:S07,17235,47.497949,-122.287154,137411.5
N23:S07,17236,47.497798,-122.286990,137479.8
N23:S07,17237,47.497670,-122.286840,137539.5
N23:S07,17238,47.497528,-122.286660,137607.8
N23:S07,17239,47.497391,-122.286472,137676.0
N23:S07,17240,47.497196,-122.286175,137778.3
N23:S07,17241,47.497009,-122.285855,137882.6
N23:S07,17242,47.496407,-122.284704,138242.1
N23:S07,17243,47.496226,-122.284374,138347.1
N23:S07,17244,47.496032,-122.284059,138452.2
N23:S07,17245,47.495847,-122.283802,138545.0
N23:S07,17246,47.495742,-122.283673,138595.0
N23:S07,17247,47.495633,-122.283550,138644.9
N23:S07,17248,47.495520,-122.283434,138694.9
N23:S07,17249,47.495388,-122.283311,138752.0
N23:S07,17250,47.495269,-122.283211,138802.0
N23:S07,17251,47.495147,-122.283118,138852.0
N23:S07,17252,47.495005,-122.283022,138909.1
N23:S07,17253,47.494878,-122.282946,138959.0
N23:S07,17254,47.494693,-122.282852,139030.5
N23:S07,17255,47.494504,-122.282774,139101.8
N23:S07,17256,47.494335,-122.282719,139164.9
N23:S07,17257,47.494108,-122.282662,139248.9
N23:S07,17258,47.493778,-122.282598,139370.3
N23:S07,17259,47.491139,-122.282136,140339.9
N23:S07,17260,47.490906,-122.282090,140425.7
N23:S07,17261,47.490688,-122.282035,140506.2
N23:S07,17262,47.490538,-122.281988,140562.3
N23:S07,17263,47.490388,-122.281932,140618.5
N23:S07,17264,47.490241,-122.281868,140674.7
N23:S07,17265,47.490095,-122.281796,140730.8
N23:S07,17266,47.489829,-122.281642,140835.1
N23:S07,17267,47.489688,-122.281547,140891.3
N23:S07,17268,47.489551,-122.281446,140947.5
N23:S07,17269,47.489302,-122.281237,141051.7
N23:S07,17270,47.489064,-122.281003,141156.0
N23:S07,17271,47.488847,-122.280757,141256.0
N23:S07,17272,47.488618,-122.280462,141366.8
N23:S07,17273,47.484487,-122.274549,143466.6
N23:S07,17274,47.484196,-122.274150,143611.2
N23:S07,17275,47.484079,-122.274004,143667.2
N23:S07,17276,47.483973,-122.273882,143716.2
N23:S07,17277,47.483863,-122.273766,143765.4
N23:S07,17278,47.483751,-122.273658,143814.5
N23:S07,17279,47.483635,-122.273557,143863.7
N23:S07,17280,47.483516,-122.273463,143912.8
N23:S07,17281,47.483395,-122.273377,143961.7
N23:S07,17282,47.483273,-122.273299,144010.4
N23:S07,17283,47.483148,-122.273229,144059.2
N23:S07,17284,47.483021,-122.273166,144107.9
N23:S07,17285,47.482781,-122.273072,144198.5
N23:S07,17286,47.482650,-122.273033,144247.3
N23:S07,17287,47.482518,-122.273002,144296.0
N23:S07,17288,47.482385,-122.272980,144344.8
N23:S07,17289,47.482252,-122.272965,144393.5
N23:S07,17290,47.482041,-122.272960,144470.3
N23:S07,17291,47.481811,-122.272975,144554.3
N23:S07,17292,47.481563,-122.273008,144645.3
N23:S07,17293,47.480823,-122.273128,144916.8
N23:S07,17294,47.480647,-122.273148,144981.0
N23:S07,17295,47.480450,-122.273159,145053.0
N23:S07,17296,47.480210,-122.273153,145140.8
N23:S07,17297,47.479991,-122.273130,145220.6
N23:S07,17298,47.479774,-122.273091,145300.4
N23:S07,17299,47.479537,-122.273028,145388.2
N23:S07,17300,47.479367,-122.272969,145452.0
N23:S07,17301,47.479219,-122.272909,145507.8
N23:S07,17302,47.479051,-122.272831,145572.1
N23:S07,17303,47.478871,-122.272738,145641.7
N23:S07,17304,47.474799,-122.270479,147228.7
N23:S07,17305,47.474532,-122.270343,147331.7
N23:S07,17306,47.474263,-122.270215,147434.8
N23:S07,17307,47.473993,-122.270095,147537.9
N23:S07,17308,47.473720,-122.269983,147640.9
N23:S07,17309,47.473368,-122.269851,147773.5
N23:S07,17310,47.473014,-122.269732,147906.0
N23:S07,17311,47.472658,-122.269626,148038.5
N23:S07,17312,47.472300,-122.269534,148171.1
N23:S07,17313,47.469504,-122.268944,149201.2
N23:S07,17314,47.469247,-122.268896,149295.7
N23:S07,17315,47.469070,-122.268872,149360.6
N23:S07,17316,47.468742,-122.268850,149480.4
N23:S07,17317,47.468436,-122.268855,149591.9
N23:S07,17318,47.467010,-122.268984,150113.3
N23:S07,17319,47.466818,-122.269009,150183.3
N23:S07,17320,47.466656,-122.269044,150243.3
N23:S07,17321,47.466520,-122.269088,150294.0
N23:S07,17322,47.466398,-122.269143,150340.5
N23:S07,17323,47.466305,-122.269195,150376.7
N23:S07,17324,47.466215,-122.269255,150412.9
N23:S07,17325,47.466127,-122.269322,150449.1
N23:S07,17326,47.466041,-122.269397,150485.2
N23:S07,17327,47.465959,-122.269479,150521.4
N23:S07,17328,47.465880,-122.269568,150557.6
N23:S07,17329,47.465806,-122.269664,150593.8
N23:S07,17330,47.465734,-122.269766,150630.0
N23:S07,17331,47.465667,-122.269873,150666.2
N23:S07,17332,47.465605,-122.269987,150702.4
N23:S07,17333,47.465547,-122.270105,150738.5
N23:S07,17334,47.465493,-122.270229,150774.7
N23:S07,17335,47.465445,-122.270357,150810.9
N23:S07,17336,47.465402,-122.270488,150847.1
N23:S07,17337,47.465364,-122.270624,150883.3
N23:S07,17338,47.465332,-122.270762,150919.5
N23:S07,17339,47.465298,-122.270943,150966.0
N23:S07,17340,47.465274,-122.271128,151012.5
N23:S07,17341,47.465258,-122.271325,151061.6
N23:S07,17342,47.465251,-122.271537,151114.0
N23:S07,17343,47.465251,-122.271771,151172.0
N23:S07,17344,47.465260,-122.271980,151223.6
N23:S07,17345,47.465278,-122.272213,151281.6
N23:S07,17346,47.465305,-122.272444,151339.7
N23:S07,17347,47.465346,-122.272697,151404.2
N23:S07,17348,47.465403,-122.272974,151475.6
N23:S07,17349,47.465860,-122.274904,151981.4
N23:S07,17350,47.465926,-122.275199,152058.2
N23:S07,17351,47.465992,-122.275569,152152.9
N23:S07,17352,47.466039,-122.275943,152246.8
N23:S07,17353,47.466056,-122.276145,152297.4
N23:S07,17354,47.466068,-122.276378,152355.2
N23:S07,17355,47.466073,-122.276612,152412.9
N23:S07,17356,47.466071,-122.276816,152463.5
N23:S07,17357,47.466062,-122.277050,152521.3
N23:S07,17358,47.466048,-122.277253,152571.9
N23:S07,17359,47.466028,-122.277455,152622.4
N23:S07,17360,47.465998,-122.277685,152680.2
N23:S07,17361,47.465950,-122.277968,152752.4
N23:S07,17362,47.465898,-122.278219,152817.5
N23:S07,17363,47.465837,-122.278465,152882.2
N23:S07,17364,47.465756,-122.278747,152957.9
N23:S07,17365,47.465664,-122.279035,153036.6
N23:S07,17366,47.465564,-122.279317,153115.4
N23:S07,17367,47.465456,-122.279592,153194.1
N23:S07,17368,47.465352,-122.279831,153264.2
N23:S07,17369,47.465243,-122.280064,153334.2
